,Customer ID,x,y,Unnamed: 0,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
1159,15665,2.147472,8.54702,2056,0.0934,Low,291.247352,51,242,3118.28,United Kingdom
1160,15671,12.168717,-7.568452,1955,0.2944,Low,299.148672,51,52,1016.13,United Kingdom
1161,15673,-13.208187,-6.56805,3226,0.0378,Low,200.88999,22,232,5314.55,United Kingdom
1162,15674,4.133084,-4.378607,3875,0.031,Low,151.44771,23,308,4885.41,United Kingdom
1163,15676,12.795559,-13.275935,3567,0.2077,Low,174.8834,21,62,842.0,United Kingdom
1164,15680,11.607017,4.8179917,298,0.2654,Low,882.850446,174,211,3326.49,United Kingdom
1165,15681,3.7897458,-17.35058,1154,0.2277,Low,427.966704,88,53,1879.52,United Kingdom
1166,15687,18.084028,-1.0931183,882,0.3632,Low,497.3116,77,83,1369.25,United Kingdom
1167,15694,21.105042,-8.558509,1365,0.0568,Low,383.345472,12,119,6749.04,United Kingdom
1168,15696,28.271236,7.21505,2588,0.099,Low,247.77819,21,165,2502.81,United Kingdom
1169,15704,24.024042,9.960358,3412,0.084,Low,185.98356,23,133,2214.09,United Kingdom
1170,15708,28.934622,7.140983,2473,0.0887,Low,256.603778,26,297,2892.94,United Kingdom
1171,15712,7.3707986,8.081489,1294,0.1513,Low,395.868885,96,129,2616.45,United Kingdom
1172,15716,27.625635,15.428073,3981,0.0543,Low,143.915091,9,291,2650.37,United Kingdom
1173,15719,-2.1622322,3.7028584,3302,0.0273,Low,195.443976,8,1285,7159.12,United Kingdom
1174,15722,23.89404,18.122156,612,0.1853,Low,606.818587,98,135,3274.79,United Kingdom
1175,15727,1.2672229,4.504009,1870,0.0423,Low,310.100031,6,543,7330.97,United Kingdom
1176,15738,-24.593834,9.927399,2115,0.0301,Low,286.485479,12,395,9517.79,United Kingdom
1177,15747,-6.6210904,0.843714,625,0.3813,Low,600.478866,184,126,1574.82,United Kingdom
1178,15749,18.88246,20.79496,15,0.3157,Low,6383.10673,43,11,20218.9,United Kingdom
1179,15750,-4.822938,10.589782,1794,0.0665,Low,319.08961,91,435,4798.34,United Kingdom
1180,15752,-0.87437344,6.496183,2817,0.088,Low,230.14992,57,357,2615.34,United Kingdom
1181,15754,9.269099,3.6590102,1230,0.1651,Low,409.454604,54,109,2480.04,United Kingdom
1182,15755,10.944982,-10.408138,1895,0.0735,Low,307.64895,43,267,4185.7,United Kingdom
1183,15757,-0.73937464,-17.183601,2830,0.0933,Low,228.748275,26,162,2451.75,United Kingdom
1184,15764,-8.424899,-13.795031,1675,0.1439,Low,335.105686,85,130,2328.74,United Kingdom
1185,15768,9.14258,15.061763,670,0.0387,Low,578.732571,12,1199,14954.33,United Kingdom
1186,15769,-19.114183,-18.009422,54,0.0455,Low,2745.53006,6,149,60341.32,United Kingdom
1187,15782,16.365408,-6.7959723,405,0.5371,Low,747.487441,238,19,1391.71,United Kingdom
1188,15785,1.5364234,2.1431057,1924,0.0669,Low,303.202842,5,199,4532.18,United Kingdom
1189,15786,7.8294935,-8.925188,129,0.4386,Low,1517.13933,218,199,3459.05,United Kingdom
1190,15791,-0.23918888,0.6497701,2788,0.0738,Low,233.251542,12,158,3160.59,United Kingdom
1191,15796,15.658252,11.007496,2321,0.0858,Low,268.490508,8,213,3129.26,United Kingdom
1192,15797,-17.61641,-17.623066,1716,0.1505,Low,330.20904,22,9,2194.08,United Kingdom
1193,15804,-3.2994123,-18.939928,4185,0.2375,Low,124.773,7,34,525.36,United Kingdom
1194,15805,-8.319293,-9.027747,3245,0.0299,Low,199.368117,6,384,6667.83,United Kingdom
1195,15808,18.651543,7.4892592,17,0.3446,Low,6161.527258,114,864,17880.23,United Kingdom
1196,15810,-23.076523,-13.720531,2754,0.0999,Low,235.193571,40,135,2354.29,United Kingdom
1197,15811,5.627756,-10.855988,3737,0.0576,Low,162.258624,12,252,2816.99,United Kingdom
1198,15812,19.556456,3.805877,664,0.1464,Low,581.045496,62,87,3968.89,United Kingdom
1199,15814,9.306708,-10.522652,1631,0.4939,Low,340.351429,201,26,689.11,United Kingdom
1200,15817,26.913069,8.941167,160,0.4646,Low,1285.26944,229,152,2766.4,United Kingdom
1201,15819,-23.084639,-3.5441055,2647,0.0763,Low,242.860611,7,218,3182.97,United Kingdom
1202,15823,4.1823125,14.699969,326,0.2803,Low,844.364508,145,171,3012.36,United Kingdom
1203,15826,5.7056937,-3.5443175,2940,0.134,Low,221.60518,19,80,1653.77,United Kingdom
1204,15827,12.862389,-18.263176,2899,0.0909,Low,224.293023,20,198,2467.47,United Kingdom
1205,15834,-1.3394682,-18.31258,958,0.1717,Low,475.679397,85,274,2770.41,United Kingdom
1206,15838,-25.2279,-14.014594,21,0.1224,Low,5586.69708,27,91,45642.95,United Kingdom
1207,15841,35.09217,14.318534,2774,0.1146,Low,233.676276,26,69,2039.06,United Kingdom
1208,15845,17.516554,-3.1430051,3053,0.103,Low,213.14202,19,96,2069.34,United Kingdom
1209,15854,-2.2530577,14.859552,2323,0.065,Low,268.36225,12,201,4128.65,United Kingdom
1210,15856,10.95474,21.106253,503,0.0301,Low,674.135854,12,698,22396.54,United Kingdom
1211,15858,-6.9162784,-15.971632,1740,0.0991,Low,326.558284,97,396,3295.24,United Kingdom
1212,15860,-11.837261,5.254813,3770,0.0842,Low,160.355532,41,273,1904.46,United Kingdom
1213,15861,-5.739089,7.3407354,3449,0.0973,Low,183.640128,75,366,1887.36,United Kingdom
1214,15862,-13.598633,9.161735,4052,0.0543,Low,137.643441,12,513,2534.87,United Kingdom
1215,15867,0.31650087,14.693449,2996,0.0317,Low,217.904849,4,829,6873.97,United Kingdom
1216,15874,19.435648,4.8762016,1950,0.0349,Low,299.757147,26,313,8589.03,United Kingdom
1217,15898,-5.1982527,9.745966,3201,0.0395,Low,202.74639,28,688,5132.82,United Kingdom
1218,15903,27.052774,-4.970486,903,0.1127,Low,493.02869,36,71,4374.7,United Kingdom
1219,15906,10.428581,-15.806612,2008,0.1871,Low,295.133411,28,120,1577.41,United Kingdom
1220,15910,5.645017,1.8713481,4088,0.0672,Low,134.415456,15,496,2000.23,United Kingdom
1221,15916,12.607347,11.92728,3494,0.0692,Low,180.194032,0,252,2603.96,United Kingdom
1222,15939,3.063853,3.6982217,1626,0.0455,Low,341.679065,4,132,7509.43,United Kingdom
1223,15950,-9.727758,0.01908144,236,0.1758,Low,991.902276,167,326,5642.22,United Kingdom
1224,15955,1.5187392,-1.1581562,3603,0.0304,Low,171.547808,12,234,5643.02,United Kingdom
1225,15965,-10.426703,1.8963706,1202,0.2004,Low,416.689716,175,256,2079.29,United Kingdom
1226,15967,10.573903,6.240231,924,0.1798,Low,486.542396,126,445,2706.02,United Kingdom
1227,15971,-18.39134,-18.613632,1067,0.2483,Low,449.864974,50,20,1811.78,United Kingdom
1228,15974,29.901642,14.5517235,2762,0.1502,Low,234.445678,20,77,1560.89,United Kingdom
1229,15978,-6.723547,-8.554858,233,0.4643,Low,992.877692,231,81,2138.44,United Kingdom
1230,15980,31.082531,14.345811,1085,0.0914,Low,446.3976,62,95,4884.0,United Kingdom
1231,15981,-12.551302,-9.1772995,2132,0.038,Low,284.91602,19,231,7497.79,United Kingdom
1232,15983,-14.011271,10.516017,377,0.2135,Low,774.678345,168,283,3628.47,United Kingdom
1233,15984,10.174093,6.0661902,2190,0.0432,Low,279.038736,41,541,6459.23,United Kingdom
1234,15985,16.128288,9.399417,1415,0.1519,Low,375.563636,45,94,2472.44,United Kingdom
1235,15998,-0.52127266,10.060325,561,0.0933,Low,636.267747,70,1199,6819.59,United Kingdom
1236,16003,35.62222,10.844104,138,0.3556,Low,1443.543976,167,120,4059.46,United Kingdom
1237,16005,-2.0939107,4.9013205,3355,0.0968,Low,190.26524,79,363,1965.55,United Kingdom
1238,16007,-2.582224,5.7923694,3657,0.0992,Low,167.63312,23,357,1689.85,United Kingdom
1239,16008,-9.6022415,1.2352582,3617,0.0355,Low,170.344975,13,214,4798.45,United Kingdom
1240,16011,32.24352,12.860169,2374,0.0755,Low,263.75472,41,318,3493.44,United Kingdom
1241,16012,5.784142,-14.400233,563,0.4133,Low,635.73806,209,145,1538.2,United Kingdom
1242,16013,34.975338,14.150271,231,0.0454,Low,994.734884,20,122,21910.46,United Kingdom
1243,16016,-3.3904333,2.987342,4434,0.0569,Low,102.59639,4,273,1803.1,United Kingdom
1244,16019,8.980098,4.9299617,460,0.0481,Low,699.287901,40,324,14538.21,United Kingdom
1245,16029,-8.653846,-2.6859915,92,0.029,Low,1835.63649,8,248,63297.81,United Kingdom
1246,16033,17.399298,8.428811,3923,0.029,Low,147.76544,8,658,5095.36,United Kingdom
1247,16036,-6.7093883,10.370931,1729,0.1651,Low,327.995915,71,96,1986.65,United Kingdom
1248,16040,4.5349903,-7.1031895,1188,0.2813,Low,419.862754,77,85,1492.58,United Kingdom
1249,16045,19.492933,-1.5250553,1557,0.1303,Low,352.797674,54,130,2707.58,United Kingdom
1250,16053,-10.093513,-8.759209,286,0.4327,Low,898.497223,222,112,2076.49,United Kingdom
1251,16057,1.7786508,-3.145394,4073,0.069,Low,135.79131,7,197,1967.99,United Kingdom
1252,16059,24.468779,7.2682557,3065,0.0914,Low,212.341394,62,331,2323.21,United Kingdom
1253,16062,16.51708,-10.877263,1931,0.1332,Low,302.585112,49,146,2271.66,United Kingdom
1254,16067,-5.7618675,-0.7725504,67,0.7408,Medium,2241.801552,370,82,3026.19,United Kingdom
1255,16072,15.359315,7.7503686,925,0.1127,Low,486.203578,96,553,4314.14,United Kingdom
1256,16081,28.397453,11.813569,2366,0.1234,Low,264.644874,67,208,2144.61,United Kingdom
1257,16086,-11.666559,-0.88789296,3156,0.0883,Low,205.613614,7,122,2328.58,United Kingdom
1258,16094,7.7390823,-7.1204586,2001,0.1066,Low,295.604998,21,164,2773.03,United Kingdom
1259,16098,-4.05638,-10.472329,945,0.1399,Low,479.405123,42,118,3426.77,United Kingdom
1260,16101,-15.759846,-11.059966,257,0.5005,Low,952.83188,243,116,1903.76,United Kingdom
1261,16103,33.526318,12.762221,1083,0.0981,Low,446.460948,35,165,4551.08,United Kingdom
1262,16104,12.57728,5.433522,211,0.4898,Low,1056.67003,227,210,2157.35,United Kingdom
1263,16115,3.2930136,-5.4257193,4168,0.0892,Low,126.491844,20,244,1418.07,United Kingdom
1264,16118,-21.439928,-14.11753,125,0.3835,Low,1542.793655,201,46,4022.93,United Kingdom
1265,16120,-12.7901535,8.117509,548,0.3685,Low,644.053245,230,65,1747.77,United Kingdom
1266,16125,7.041588,10.76683,174,0.2816,Low,1194.70208,175,295,4242.55,United Kingdom
1267,16126,5.84695,-11.655814,575,0.0705,Low,629.84559,105,281,8933.98,United Kingdom
1268,16128,7.2366815,-16.864006,1558,0.1563,Low,352.687824,90,118,2256.48,United Kingdom
1269,16131,18.996658,5.8695526,1879,0.0397,Low,309.272925,15,178,7790.25,United Kingdom
1270,16133,7.0374603,-14.950473,604,0.0424,Low,609.589888,4,330,14377.12,United Kingdom
1271,16143,11.66471,15.348665,2475,0.0668,Low,256.562768,21,191,3840.76,United Kingdom
1272,16145,6.9564714,-1.9754676,2048,0.0705,Low,292.292295,27,257,4145.99,United Kingdom
1273,16150,27.201757,8.244946,1436,0.1287,Low,373.107735,75,196,2899.05,United Kingdom
1274,16153,-9.964896,-5.4572973,1899,0.0848,Low,307.380496,26,161,3624.77,United Kingdom
1275,16156,-10.157594,-12.665439,2705,0.0607,Low,238.778018,14,192,3933.74,United Kingdom
1276,16161,-12.729243,3.0137208,2255,0.0299,Low,274.574391,6,941,9183.09,United Kingdom
1277,16168,-0.8112129,-0.36975196,1766,0.0434,Low,322.919002,1,248,7440.53,United Kingdom
1278,16170,-23.774284,3.7597013,2592,0.0445,Low,247.367935,43,363,5558.83,United Kingdom
1279,16180,-19.988346,-11.042899,2358,0.0305,Low,265.29571,18,249,8698.22,United Kingdom
1280,16182,-19.117199,-18.066193,1119,0.0745,Low,437.3895,12,33,5871.0,United Kingdom
1281,16186,-15.9262905,-3.1732826,3321,0.0321,Low,193.857678,19,377,6039.18,United Kingdom
1282,16187,-2.6376245,-4.8077383,2687,0.0942,Low,239.723928,11,111,2544.84,United Kingdom
1283,16190,23.263283,5.739272,256,0.4045,Low,957.398915,203,107,2366.87,United Kingdom
1284,16191,19.355076,-6.657091,186,0.0885,Low,1125.56778,71,162,12718.28,United Kingdom
1285,16200,10.103246,9.405923,142,0.315,Low,1400.5152,190,446,4446.08,United Kingdom
1286,16202,18.06294,4.9361315,390,0.3119,Low,763.949146,169,125,2449.34,United Kingdom
1287,16206,16.27075,22.73688,3771,0.0744,Low,160.314144,17,215,2154.76,United Kingdom
1288,16208,30.149624,12.962937,1193,0.1334,Low,418.666562,97,221,3138.43,United Kingdom
1289,16209,31.255117,16.93117,707,0.2582,Low,565.486402,54,31,2190.11,United Kingdom
1290,16210,23.637037,-13.124332,191,0.0403,Low,1112.685821,21,219,27610.07,United Kingdom
1291,16218,-6.4503236,4.4518948,2770,0.0776,Low,234.157224,15,150,3017.49,United Kingdom
1292,16225,16.541885,12.567057,2351,0.1259,Low,265.83785,85,232,2111.5,United Kingdom
1293,16229,-12.680039,0.6814777,3586,0.0793,Low,173.108728,21,145,2182.96,United Kingdom
1294,16232,16.496614,22.875034,2668,0.1278,Low,241.159878,23,85,1887.01,United Kingdom
1295,16241,0.42494956,6.902853,3978,0.0574,Low,143.9592,21,507,2508.0,United Kingdom
1296,16242,-1.409133,4.195898,2850,0.0557,Low,227.506093,22,435,4084.49,United Kingdom
1297,16244,13.61598,12.799426,3283,0.0786,Low,196.514148,20,150,2500.18,United Kingdom
1298,16253,-20.130016,3.3062828,1763,0.0608,Low,323.862752,63,232,5326.69,United Kingdom
1299,16255,9.772084,-0.0025858718,1803,0.0967,Low,317.829692,54,377,3286.76,United Kingdom
1300,16258,-4.5358944,-8.435142,2071,0.0384,Low,290.172288,27,243,7556.57,United Kingdom
1301,16265,-4.5158873,-21.136234,934,0.1127,Low,483.126868,27,219,4286.84,United Kingdom
1302,16271,-4.726647,4.95627,1104,0.2272,Low,440.62032,166,181,1939.35,United Kingdom
1303,16276,8.477836,22.22369,175,0.6565,Medium,1194.035635,287,20,1818.79,United Kingdom
1304,16279,-8.8747635,-7.639085,308,0.2103,Low,876.162375,142,243,4166.25,United Kingdom
1305,16281,-19.938967,6.0287433,532,0.4901,Low,654.263896,230,22,1334.96,United Kingdom
1306,16283,0.6118362,9.646859,3720,0.0538,Low,163.458926,16,469,3038.27,United Kingdom
1307,16293,17.31447,-6.3348527,1978,0.0856,Low,297.21176,15,184,3472.1,United Kingdom
1308,16303,-10.780697,-0.1306975,280,0.2706,Low,905.175942,141,161,3345.07,United Kingdom
1309,16308,-5.408703,22.80298,1297,0.1123,Low,395.296,25,5,3520.0,United Kingdom
1310,16316,-8.750209,-16.986576,1915,0.0671,Low,304.691706,15,240,4540.86,United Kingdom
1311,16320,3.406284,-2.7794724,3343,0.0353,Low,191.785253,21,233,5433.01,Unspecified
1312,16325,12.556916,-10.221584,1476,0.1186,Low,367.432288,43,130,3098.08,United Kingdom
1313,16326,5.711479,3.5541043,3188,0.0944,Low,203.593424,22,231,2156.71,United Kingdom
1314,16327,2.7740233,9.772188,2167,0.0305,Low,281.07702,7,838,9215.64,United Kingdom
1315,16333,2.8458,-15.74265,242,0.075,Low,981.54,0,33,13087.2,United Kingdom
1316,16335,5.817605,16.825031,88,0.7166,Medium,1897.44931,360,360,2647.85,United Kingdom
1317,16336,3.2128336,1.7889414,76,0.5975,Low,2101.819775,228,68,3517.69,United Kingdom
1318,16341,-12.824949,-4.7573757,2529,0.0946,Low,252.120352,5,117,2665.12,United Kingdom
1319,16347,8.299587,5.769146,507,0.261,Low,671.20326,196,263,2571.66,United Kingdom
1320,16351,-5.8135943,2.782796,409,0.2399,Low,743.265377,141,196,3098.23,United Kingdom
1321,16353,16.648928,9.925402,2023,0.0538,Low,294.0439,26,122,5465.5,United Kingdom
1322,16358,-16.852493,-2.0473807,1197,0.468,Low,417.5262,203,45,892.15,United Kingdom
1323,16359,8.897534,-3.4827287,3205,0.1211,Low,202.659639,22,106,1673.49,United Kingdom
1324,16365,-8.094493,12.337003,911,0.2186,Low,489.727394,61,89,2240.29,United Kingdom
1325,16369,5.651224,-16.670265,2441,0.1763,Low,258.38528,5,67,1465.6,United Kingdom
1326,16383,-1.2642456,10.154114,2602,0.0991,Low,246.386384,76,365,2486.24,United Kingdom
